1776192,"[2972428928, 2877501688, 2514143386, 3025444328, 1024025121, 4078218285, 1823369186]"
5161061,"[1652007005, 2098674667, 2027962693, 1538046875, 2169802745, 3272920269, 319129729, 1926865450, 861989233, 737935339]"
7336598,"[4125420656, 1820029797, 380501274, 1980837904, 1501679119, 2428145712]"
7514340,"[507707719, 4134671058, 901144614, 2696649330, 3841392405, 854823005]"
15390083,"[771676713, 907302600, 2529072432, 955398943, 1361307272, 633659090, 2643833505]"
16454810,"[2006570293, 968434069, 1779618386, 665321720, 589257919, 761140108]"
18236457,"[3004007968, 3553950281, 3214494361, 1703679230, 452781702, 2077156568, 2353399295]"
20018153,"[464565286, 63412025, 3583332424, 2410772923, 3592182997, 2053692105]"
23465780,"[2529072432, 955398943, 1600413013, 602394192, 3807695143, 3017074183, 2414358105]"
30355949,"[955398943, 2860418664, 3404987729, 661460159, 4294209504, 438768882, 1773230862]"
33509612,"[966971643, 4203627753, 1860511950, 794450376, 2668074570, 2428145712]"
35565661,"[2139975650, 2036167774, 3655418763, 378408397, 652541886, 275437483]"
37106093,"[2692070381, 3931717290, 2198898969, 4096532695, 3306999925, 3336783567, 1617391894]"
38395056,"[677485601, 3252432592, 3415281246, 200617654, 1278585786, 1580455386]"
43826519,"[4205267137, 605300738, 4292059849, 2378630297, 4229681081, 680476316, 1788874248]"
43965236,"[228340462, 1900273727, 3395117104, 4082601014, 2923175068, 559618821, 2806565970, 2725164213]"
48222018,"[758289588, 2347297427, 2163997791, 2489566262, 496131340]"
50521271,"[1667438718, 1570912780, 1070478164, 3211023626, 1927775201, 982322965]"
57783108,"[2529072432, 861118590, 1600413013, 2860418664, 3735036412, 3275248026, 1858978872, 1143513079, 1872379613, 1082833698, 2355400133]"
65116502,"[1966347593, 2810232094, 4264661415, 4227721355, 1467809542, 894829625]"
67355582,"[3501300823, 3218113289, 2975829844, 3022995002, 1183309937, 3611646220, 2740101266]"
71092144,"[3735036412, 289899674, 1319656469, 3494003218, 3676729604, 1458428999]"
73830292,"[4242816413, 1613671569, 2051603944, 3790866767, 130493588, 3199229320]"
74368740,"[1801175686, 73584564, 11077318, 435473446, 2090317215, 3886183264]"
74504185,"[771676713, 2529072432, 907302600, 1361307272, 955398943, 633659090, 2643833505, 1148012652, 278651783]"
75001773,"[1892018889, 2621315686, 1716470668, 10609218, 1902753965]"
75436593,"[934970634, 2653923514, 4172382349, 997929928, 3033694655, 1047967283]"
76313799,"[2642707561, 1469291456, 1203717384, 2149464820, 268233790, 1269035551, 673098017]"
77627621,"[4269687196, 3826292515, 3258757385, 3258757385, 2429151401, 724969489]"
80365330,"[218221722, 3302719635, 559618821, 514153585, 2431677639, 2806565970]"
81053968,"[2153037761, 3963798906, 1767325091, 1544421101, 3289683998, 2465528861]"
87299174,"[3789029184, 4002798045, 3819567837, 3680209340, 1271330281]"
92401917,"[2823343043, 949540452, 693857041, 3472004495, 2108188468, 1423412400]"
93148987,"[955398943, 1600413013, 602394192, 2382247676, 518477191, 2235632935, 3326401128]"
94142526,"[990256291, 467130966, 2757258727, 1356197621, 873255426, 551112142, 1545194399]"
96920130,"[1241270051, 2628680570, 2429675854, 450130761, 1776393554, 615488222]"
97062150,"[2498491194, 2073609284, 3950589515, 3849306291, 268233790, 2007279414]"
99141124,"[299139894, 2803078645, 2724941310, 3488277311, 2953583082, 392383010, 3180156897]"
103955826,"[2130616732, 2643833505, 3949611603, 424521338, 3726270158, 178831464, 3581275802]"
105347632,"[2679521343, 3892571955, 3376050735, 366857842, 1767661989, 2708627209, 2257585691, 738076221, 3525619764, 1558280207, 186107339, 4001241592, 2182496817, 2626832189]"
109457319,"[1600413013, 955398943, 1832462541, 2776566965, 1532377761, 1044854627, 426902061, 3632072502]"
110128780,"[2529072432, 955398943, 1532377761, 3565166403, 1390707377, 3855266116]"
110342379,"[861118590, 633659090, 2130616732, 784509544, 982153847, 252563955, 97217712, 3295999782, 3770119781, 642644408, 1641491432, 1530709861, 3183605169]"
113021847,"[955398943, 2643833505, 1334001859, 1604908519, 2214347761, 2389263741, 2933717037, 424727744, 278651783]"
118243744,"[3271725028, 196924436, 3731778741, 718107120, 2816622892, 2755327289, 259600765]"
122743553,"[1528500344, 152418051, 3922290830, 44607617, 1845786756, 3281130769]"
128581247,"[2153037761, 4219761316, 3754394539, 1386404286, 498238691, 3022634670]"
130441156,"[642907744, 1012343640, 3251218411, 1810485930, 2277754128, 2856764723]"
131621903,"[900803265, 2509086570, 1788874248, 2873249283, 2218325768, 496131340, 1731351853]"
137002204,"[4125420656, 1812117472, 3251813967, 1718413929, 1501679119, 2428145712]"
138126692,"[952519340, 312761834, 1587116147, 3849306291, 3048578499, 268233790, 2007279414]"
139480407,"[955398943, 3802870894, 1532377761, 1779648453, 4123796524, 4260484947, 1993111201, 3632072502]"
141849067,"[952519340, 3849306291, 3048578499, 268233790, 1269035551, 2007279414]"
146035325,"[2153037761, 1520335024, 3470999302, 486546531, 2906696294, 3113660150, 599395378]"
147627126,"[2698678033, 3504788955, 3488779034, 3702049129, 703370904, 4136385770]"
149914134,"[1076364848, 1816813281, 2498491194, 3849306291, 1269035551, 2007279414]"
151534919,"[907302600, 1361307272, 2133183406, 2643833505, 3913403716, 4004100709, 2401458775]"
160230482,"[952519340, 1076364848, 2498491194, 4244463632, 3776957253, 2149464820, 1902753965, 1269035551, 3309338938, 2007279414]"
160673392,"[1448086840, 3343711990, 702971420, 2803195749, 198166767, 1133385189]"
166773493,"[1844176380, 2149464820, 268233790, 4080944038, 1269035551, 2007279414]"
167608261,"[1838843061, 3229573153, 2132888830, 4002798045, 1271330281, 3680209340]"
168520465,"[633659090, 2130616732, 1212947698, 1425335642, 3263622673, 263253434, 3429508261, 3047285147, 2490603461, 1133385189]"
176349030,"[4224104772, 4133637044, 2824762134, 3575536012, 116205891, 791187416]"
178408585,"[3066409179, 3249170164, 1427467626, 2479111332, 2803195749, 2628680570, 450130761, 1699561506, 2120779072]"
180191037,"[987194908, 2491497470, 3464625870, 2139851240, 2718272622, 4275430082, 4241740470, 1656059935, 856829354, 527677263, 442600417, 3555408068, 1035926205, 273902811, 3611020962, 746497547, 2827721613, 453613647, 2586617318, 144836311, 3153590943, 1340225642, 3267801312, 3342533717, 1745394194, 3492796375, 1690995478, 517636552, 2520708953, 1049315016, 4250174466, 1300982397, 1287096175, 4057581717, 2580599648, 1487776549, 3989395314, 3375367183, 2241189246, 3663077452, 3260635116, 2286605851, 2171670615, 105414247]"
181961047,"[364572656, 473090869, 699952923, 4142448875, 4036898534, 990606533, 3928440935]"
182290053,"[2529072432, 955398943, 2130616732, 2643833505, 3731940597, 2401458775]"
183980147,"[2905904014, 628034280, 638380151, 4195311930, 1677917066, 1710908750]"
188875346,"[1488068589, 146533907, 3863879024, 559618821, 3045187509, 2806565970]"
192951763,"[1205670273, 719337372, 1527128646, 2368083210, 2259285302, 1154762179, 3626560268, 2927716511, 1641491432]"
195055182,"[460112184, 2829598154, 2438057172, 2913407142, 353933726, 1466704967]"
207382248,"[457574593, 1219797368, 1252467098, 4190936606, 3424643087, 3315807711, 3770158409, 2700675460, 2178346412]"
207614139,"[951253136, 3084875554, 667664881, 104070, 446911604, 422777830, 2878945881, 3323741493, 4275430082, 2680798411, 4041957671, 4217652951, 3208056309, 2411388169, 1128270383, 4200813892, 3305677128, 722924797, 3073190206, 361866379, 2485173442, 655514048, 1397515488, 1035926205, 1941775540, 4007892577, 4097912049, 188202951, 2689936663, 1421721293, 3628169071, 3338909495, 870899349, 882329142, 1051329292, 3870329460, 2378205890, 1748949720, 3218113289, 2384130097, 4170509642, 1506510838, 3631925742, 910713526, 3900897464, 3251235057, 1258222204, 2090096046, 3523548061, 2896451394, 2057236313, 2847457373, 2671682966, 2374301539, 1427701461, 2006849293, 1507489572, 627952525, 610427555, 4092123930, 850932284]"
211046503,"[152418051, 4203627753, 1922937308, 2993316611, 1859823732, 2352676247, 1845786756]"
212922688,"[588161010, 915403718, 1060275544, 2923175068, 3779243813, 1776393554]"
214127647,"[843844488, 1553171836, 3576964854, 2246509963, 536059045, 2374000439, 3232226488]"
215509633,"[2453084502, 1942535569, 1201353948, 2095651101, 1665697394, 3964744624]"
216180088,"[633659090, 1620441934, 2130616732, 4227563271, 2569748465, 642644408]"
216475936,"[915403718, 2916384076, 3395117104, 2628680570, 1776393554, 2120779072]"
218125888,"[714391510, 2374825098, 2482084054, 2473561029, 1960313393, 1352928000]"
221717938,"[2626284779, 455681982, 3708050271, 670911742, 2724704266, 173873072]"
222319155,"[1816813281, 2528133963, 236468864, 2445964998, 4070745483, 1262111436, 810618772, 1269035551, 2007279414]"
223257533,"[4232519602, 650745497, 318178573, 989190365, 1845786756, 1597380017]"
