1776192,"[2972428928, 1024025121, 4078218285, 1823369186, 2877501688, 2514143386, 3025444328]"
5161061,"[861989233, 1538046875, 1652007005, 3272920269, 2169802745, 2027962693, 737935339, 1926865450, 2098674667, 319129729]"
7336598,"[4125420656, 1820029797, 2428145712, 1980837904, 380501274, 1501679119]"
7514340,"[2696649330, 3841392405, 4134671058, 507707719, 901144614, 854823005]"
15390083,"[2529072432, 907302600, 1361307272, 771676713, 2643833505, 633659090, 955398943]"
16454810,"[2006570293, 761140108, 665321720, 968434069, 1779618386, 589257919]"
18236457,"[3004007968, 452781702, 1703679230, 3214494361, 3553950281, 2353399295, 2077156568]"
20018153,"[63412025, 2410772923, 3583332424, 464565286, 2053692105, 3592182997]"
23465780,"[2529072432, 1600413013, 602394192, 955398943, 3017074183, 2414358105, 3807695143]"
30355949,"[955398943, 438768882, 661460159, 2860418664, 1773230862, 3404987729, 4294209504]"
33509612,"[2668074570, 4203627753, 1860511950, 966971643, 2428145712, 794450376]"
35565661,"[3655418763, 2036167774, 378408397, 2139975650, 275437483, 652541886]"
37106093,"[1617391894, 3306999925, 2692070381, 3336783567, 4096532695, 2198898969, 3931717290]"
38395056,"[677485601, 200617654, 3252432592, 1278585786, 3415281246, 1580455386]"
43826519,"[605300738, 1788874248, 4205267137, 4292059849, 680476316, 4229681081, 2378630297]"
43965236,"[228340462, 1900273727, 2923175068, 2725164213, 559618821, 3395117104, 4082601014, 2806565970]"
48222018,"[758289588, 2163997791, 2347297427, 496131340, 2489566262]"
50521271,"[1070478164, 1570912780, 1667438718, 982322965, 3211023626, 1927775201]"
57783108,"[2860418664, 1600413013, 861118590, 3735036412, 2529072432, 1143513079, 3275248026, 1872379613, 1858978872, 2355400133, 1082833698]"
65116502,"[1966347593, 2810232094, 4264661415, 894829625, 4227721355, 1467809542]"
67355582,"[1183309937, 2975829844, 2740101266, 3501300823, 3022995002, 3611646220, 3218113289]"
71092144,"[3735036412, 1319656469, 3676729604, 289899674, 1458428999, 3494003218]"
73830292,"[4242816413, 2051603944, 3790866767, 1613671569, 130493588, 3199229320]"
74368740,"[73584564, 1801175686, 11077318, 2090317215, 3886183264, 435473446]"
74504185,"[1361307272, 771676713, 955398943, 2529072432, 633659090, 2643833505, 907302600, 1148012652, 278651783]"
75001773,"[1716470668, 2621315686, 10609218, 1892018889, 1902753965]"
75436593,"[4172382349, 3033694655, 997929928, 934970634, 1047967283, 2653923514]"
